"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000014136",952.631026059914,-0.063554883309659,0.0616459276641171,0,1,1,"TBCC","tubulin folding cofactor C","GO:0000902","BP"
"ENSBTAG00000042305",5.36004521433917,0.176771063593789,0.759758173236457,0,1,1,"ID1","inhibitor of DNA binding 1, HLH protein",NA,NA
"ENSBTAG00000052818",3258.22115266382,0.0293286577998676,0.0455041059783983,0,1,1,"PPP1R9B","protein phosphatase 1 regulatory subunit 9B",NA,NA
"ENSBTAG00000014137",966.700188780711,0.0147605495266437,0.0644059518257431,0,1,1,"SLC35F6","solute carrier family 35 member F6",NA,NA
"ENSBTAG00000014138",191.105000895973,-0.0801385862817505,0.128485120861464,0,1,1,"TLE5","TLE family member 5, transcriptional modulator",NA,NA
"ENSBTAG00000052819",3.87710002788586,0.545270865649587,0.90182964910569,0,1,1,"SMAD3","SMAD family member 3",NA,NA
"ENSBTAG00000020911",2255.77974530716,-0.0184750589462543,0.0470281042142482,0,1,1,"CASC3","CASC3 exon junction complex subunit","GO:0000184","BP"
"ENSBTAG00000010401",3294.95210136314,-0.0114317676964031,0.0363029821226141,0,1,1,"PRKACA","protein kinase cAMP-activated catalytic subunit alpha","GO:0000287","BP"
"ENSBTAG00000020914",70.6811742720562,0.28838936360953,0.211636596022203,0,1,1,"WDR83","WD repeat domain 83",NA,NA
"ENSBTAG00000010402",161465.149968393,-0.0999965705449209,0.0566981713266076,0,1,1,"XPO5","exportin 5",NA,NA
"ENSBTAG00000010403",652.647162641194,0.0675003193269666,0.0741234454905013,0,1,1,"GALNT2","polypeptide N-acetylgalactosaminyltransferase 2",NA,NA
"ENSBTAG00000020918",0.399299667020675,0.0252440087210605,2.83627655800991,0,1,1,"LPIN2","lipin 2",NA,NA
"ENSBTAG00000049582",0.949213407900828,-0.869753059873458,1.88036172572818,0,1,1,"C1D","C1D nuclear receptor corepressor","GO:0000460","BP"
"ENSBTAG00000049583",6.23691863090197,-0.336387092780865,0.726707511212503,0,1,1,"THOC5","THO complex 5","GO:0005737","BP"
"ENSBTAG00000039071",391.418539365532,-0.0596819717942926,0.0900647252489818,0,1,1,"OTUD4","OTU deubiquitinase 4",NA,NA
"ENSBTAG00000010408",367.616189150226,-0.0739158859726375,0.0941602669726809,0,1,1,"UBXN1","UBX domain protein 1","GO:0005829","BP"
"ENSBTAG00000049585",26.8441325800946,0.0813370954739576,0.340257647640567,0,1,1,"C7H1orf35","chromosome 7 C1orf35 homolog",NA,NA
"ENSBTAG00000039075",153.393700133926,-0.0648114624040113,0.142157059294493,0,1,1,"RPL26","ribosomal protein L26","GO:0005654","BP"
"ENSBTAG00000049588",1423.70875414463,0.0180905139853306,0.0511908308704155,0,1,1,"QARS1","glutaminyl-tRNA synthetase 1","GO:0004819","BP"
"ENSBTAG00000017680",59.4402942583926,-0.00557396269838377,0.229028278522104,0,1,1,"ING5","inhibitor of growth family member 5",NA,NA
"ENSBTAG00000017681",1916.24499278383,-0.147879824324826,0.0470444610968914,0,1,1,"NUDT3","nudix hydrolase 3","GO:0000287","BP"
"ENSBTAG00000017682",905.6641154243,0.0892213535216934,0.0619473406167525,0,1,1,"TBRG1","transforming growth factor beta regulator 1",NA,NA
"ENSBTAG00000007170",533.932662620327,-0.130137067487049,0.0790673710826595,0,1,1,"B4GALT5","beta-1,4-galactosyltransferase 5",NA,NA
"ENSBTAG00000017683",57.2990522016348,0.0619343444676048,0.238410009584868,0,1,1,"CUEDC2","CUE domain containing 2","GO:0005654","BP"
"ENSBTAG00000045852",0.472194095372956,0.87191030856854,2.66542800625621,0,1,1,"RPS14","ribosomal protein S14",NA,NA
"ENSBTAG00000007172",11147.9614385693,0.0128100516757024,0.0265650651333423,0,1,1,"UBTF","upstream binding transcription factor",NA,NA
"ENSBTAG00000017685",4154.8646310823,-0.00224330600015243,0.0418097211294279,0,1,1,"TMSB4X","thymosin beta 4 X-linked",NA,NA
"ENSBTAG00000052582",46.4747490899017,0.153026847904591,0.259468406523484,0,1,1,"ATP8B2","ATPase phospholipid transporting 8B2",NA,NA
"ENSBTAG00000007173",308.354691872869,0.122930703675951,0.104220509508297,0,1,1,"AATF","apoptosis antagonizing transcription factor",NA,NA
"ENSBTAG00000018101",11164.0975064841,-0.0649776459327641,0.0268487939467981,0,1,1,"LIG1","DNA ligase 1",NA,NA
"ENSBTAG00000018103",14219.4435928738,0.105809210462294,0.0295279022136316,0,1,1,"COP1","COP1 E3 ubiquitin ligase",NA,NA
"ENSBTAG00000045857",1992.94768306582,-0.0399208053040944,0.0468774751291059,0,1,1,"MAP3K21","mitogen-activated protein kinase kinase kinase 21",NA,NA
"ENSBTAG00000017689",4410.48125020754,0.0184322180684171,0.0343787910880392,0,1,1,"RBM42","RNA binding motif protein 42","GO:0005634","CC"
"ENSBTAG00000052586",142.285928467949,0.298653032069948,0.175906413808241,0,1,1,"PGM3","phosphoglucomutase 3",NA,NA
"ENSBTAG00000007177",1150.43267984278,-0.0658571551301924,0.0556419061668964,0,1,1,"DBNDD2","dysbindin domain containing 2",NA,NA
"ENSBTAG00000018105",130.745514680236,-0.158260732642698,0.162838884984328,0,1,1,"PALB2","partner and localizer of BRCA2",NA,NA
"ENSBTAG00000018106",4.64271603323481,0.687531870359833,0.817939441105159,0,1,1,"ARHGAP35","Rho GTPase activating protein 35",NA,NA
"ENSBTAG00000013951",2611.18971766095,-0.0659645736734174,0.0408793445388851,0,1,1,"STX6","syntaxin 6",NA,NA
"ENSBTAG00000053003",10744.2824140678,-0.0655310435152778,0.0314719288217074,0,1,1,"ATP6","ATP synthase F0 subunit 6","GO:0005753","BP"
"ENSBTAG00000018108",1945.44370207664,-0.0215351228701967,0.0490178655254297,0,1,1,"GINS2","GINS complex subunit 2",NA,NA
"ENSBTAG00000013952",16597.0389315077,0.0995244054210689,0.0602597487861545,0,1,1,"RRN3","RRN3 homolog, RNA polymerase I transcription factor",NA,NA
"ENSBTAG00000003440",36.0545937924882,-0.0468451181405144,0.300245035426705,0,1,1,NA,NA,NA,NA
"ENSBTAG00000013953",3487.99795908588,0.0709764437038859,0.0361452841923442,0,1,1,"RBM5","RNA binding motif protein 5","GO:0000245","BP"
"ENSBTAG00000020681",5190.42688293412,0.0415864878115226,0.0348348328692476,0,1,1,"GPX1","glutathione peroxidase 1","GO:0001659","BP"
"ENSBTAG00000053005",0.804753046609677,-0.627321484539577,1.92744677105274,0,1,1,"ZWINT","ZW10 interacting kinetochore protein","GO:0000777","BP"
"ENSBTAG00000010170",4073.97498854414,-0.0198365059452353,0.0347362948578634,0,1,1,"TTI2","TELO2 interacting protein 2",NA,NA
"ENSBTAG00000013955",1744.49027501807,-0.115216240581559,0.0469831209705157,0,1,1,"PROSER2","proline and serine rich 2",NA,NA
"ENSBTAG00000053007",909.104535083937,-0.0966642176256332,0.0648185345437321,0,1,1,"PAF1","PAF1 homolog, Paf1/RNA polymerase II complex component","GO:0000122","BP"
"ENSBTAG00000003443",1444.37929671345,0.0372671400493814,0.050807803032905,0,1,1,"NDUFS2","NADH:ubiquinone oxidoreductase core subunit S2","GO:0003954","BP"
"ENSBTAG00000013956",6250.25821386314,0.019245565100847,0.0306307437874829,0,1,1,"CCP110","centriolar coiled-coil protein 110",NA,NA
"ENSBTAG00000020684",13.0975582799652,-0.784711405942189,0.491369759144365,0,1,1,"CTSC","cathepsin C","GO:0005764","BP"
"ENSBTAG00000003444",1442.16185383648,0.109976689688402,0.0529675944375427,0,1,1,"INCENP","inner centromere protein",NA,NA
"ENSBTAG00000020685",56.0539805530064,0.0504524913571134,0.239558488218406,0,1,1,"HES2","hes family bHLH transcription factor 2",NA,NA
"ENSBTAG00000021100",142.237111112513,0.00309789181177297,0.162342317059451,0,1,1,"FAM136A","family with sequence similarity 136 member A",NA,NA
"ENSBTAG00000013958",1488.59570401692,0.026463047390987,0.0508222992189007,0,1,1,"PPARD","peroxisome proliferator activated receptor delta",NA,NA
"ENSBTAG00000003446",5172.95471722549,-0.0979694102580811,0.0318138794409052,0,1,1,"RRS1","ribosome biogenesis regulator 1 homolog","GO:0000027","BP"
"ENSBTAG00000010174",21.4527518928331,-0.0957809903932061,0.394140780383684,0,1,1,"RPS24","ribosomal protein S24","GO:0003735","BP"
"ENSBTAG00000021102",3688.65847076679,-0.00156781342759011,0.0363352940811162,0,1,1,"GNG5","G protein subunit gamma 5","GO:0003924","MF"
"ENSBTAG00000003447",70.7340539177292,0.279502365712204,0.217865293403547,0,1,1,"SLC44A1","solute carrier family 44 member 1",NA,NA
"ENSBTAG00000010175",3.62250179820507,-0.0757169882147372,0.941265058615169,0,1,1,"SEPHS1","selenophosphate synthetase 1","GO:0005524","BP"
"ENSBTAG00000021103",1466.11549070788,0.102490260964788,0.0631421585937374,0,1,1,"CTPS1","CTP synthase 1",NA,NA
"ENSBTAG00000010176",1436.45452961817,-0.0360621752882826,0.052409615782002,0,1,1,"EIF3CL","eukaryotic translation initiation factor 3, subunit C-like","GO:0001732","BP"
"ENSBTAG00000020689",958.122563458514,-0.0698452254479917,0.0616047421162584,0,1,1,"AMZ2","archaelysin family metallopeptidase 2",NA,NA
"ENSBTAG00000003449",20.5171371587145,-0.270463750816734,0.390649166210036,0,1,1,"ZFYVE9","zinc finger FYVE-type containing 9",NA,NA
"ENSBTAG00000010178",113.744264963156,-0.0428518623234933,0.175233454252401,0,1,1,"SLC39A14","solute carrier family 39 member 14","GO:0002062","BP"
"ENSBTAG00000021105",1838.96372358338,0.0450762915088874,0.0476051353305374,0,1,1,"COPA","COPI coat complex subunit alpha","GO:0000139","BP"
"ENSBTAG00000010179",12.3953686432757,-0.548502215628445,0.522908987248912,0,1,1,"INTS13","integrator complex subunit 13",NA,NA
"ENSBTAG00000021107",1790.23253581111,0.102493446324226,0.0473754922653987,0,1,1,"RPS19BP1","ribosomal protein S19 binding protein 1","GO:0005654","CC"
"ENSBTAG00000021109",0.356174171312721,0.025243540539681,2.94109469547153,0,1,1,"SART1","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP",NA,NA
"ENSBTAG00000038891",5.55258207124478,0.0999575974854462,0.740858196056537,0,1,1,"PSMC5","proteasome 26S subunit, ATPase 5","GO:0000502","BP"
"ENSBTAG00000038893",11.5682869512912,0.158339223987488,0.525126648755397,0,1,1,"TSC22D4","TSC22 domain family member 4",NA,NA
"ENSBTAG00000049822",381.741676156009,-0.102716936678758,0.0950171701929571,0,1,1,"LEPROT","leptin receptor overlapping transcript","GO:0000139","CC"
"ENSBTAG00000038896",27388.3269313455,-0.0602125724652829,0.0347623651800563,0,1,1,"SEC24B","SEC24 homolog B, COPII coat complex component",NA,NA
"ENSBTAG00000049825",9.17262078138473,0.00505293906794378,0.603986369936953,0,1,1,"BAZ2A","bromodomain adjacent to zinc finger domain 2A",NA,NA
"ENSBTAG00000049826",0.351631279851238,0.0252434848314273,2.95331919787138,0,1,1,"AZI2","5-azacytidine induced 2","GO:0000278","BP"
"ENSBTAG00000039313",311.392767859523,-0.0221483036237284,0.1040479038184,0,1,1,"FKBP1A","FKBP prolyl isomerase 1A","GO:0000413","BP"
"ENSBTAG00000006990",395.836071141328,-0.142512858987912,0.0907185808869329,0,1,1,"ANKRD40","ankyrin repeat domain 40",NA,NA
"ENSBTAG00000049828",0.472194095372956,0.87191030856854,2.66542800625621,0,1,1,"KDELR2","KDEL endoplasmic reticulum protein retention receptor 2","GO:0000139","BP"
"ENSBTAG00000039316",286.432346167071,0.10420192622942,0.105067617435831,0,1,1,"MEGF8","multiple EGF like domains 8",NA,NA
"ENSBTAG00000017921",1457.12386776971,-0.0549712570155275,0.0527325444616137,0,1,1,"ZBTB17","zinc finger and BTB domain containing 17",NA,NA
"ENSBTAG00000046047",0.351631279851238,0.0252434848314273,2.95331919787138,0,1,1,"LIMD1","LIM domains containing 1","GO:0001666","BP"
"ENSBTAG00000006995",18821.7752631946,-0.024284947614659,0.0320246142491911,0,1,1,"SUMO2","small ubiquitin like modifier 2","GO:0016605","BP"
"ENSBTAG00000039319",12.9183944664086,0.455956274627445,0.532579142988404,0,1,1,"PJA1","praja ring finger ubiquitin ligase 1",NA,NA
"ENSBTAG00000017922",714.373857753836,-0.0013184144590283,0.069983509174446,0,1,1,"KAT6A","lysine acetyltransferase 6A",NA,NA
"ENSBTAG00000052820",3.02829693369317,-0.147422696785346,0.999208744604125,0,1,1,"DIP2B","disco interacting protein 2 homolog B",NA,NA
"ENSBTAG00000006998",9.31180611300816,0.298751867294375,0.580999176169697,0,1,1,"RBMS1","RNA binding motif single stranded interacting protein 1","GO:0003677","BP"
"ENSBTAG00000014140",4321.81176802371,-0.0174250696725817,0.0408240696340157,0,1,1,"SAV1","salvador family WW domain containing protein 1",NA,NA
"ENSBTAG00000017925",3432.67621749041,-0.106689319761713,0.0364913898167403,0,1,1,"CCDC50","coiled-coil domain containing 50",NA,NA
"ENSBTAG00000006999",5.6578732723554,-0.560582690382609,0.766265003373407,0,1,1,"GNAS","GNAS complex locus","GO:0005525","BP"
"ENSBTAG00000052822",20.7305120398491,0.181342670066996,0.382891347816481,0,1,1,"GOLM1","golgi membrane protein 1",NA,NA
"ENSBTAG00000007413",200.384849537043,0.106276991512561,0.128966525175553,0,1,1,"RPL21","ribosomal protein L21",NA,NA
"ENSBTAG00000042310",32.9917793208491,0.316920892015397,0.313519429697498,0,1,1,"PUM3","pumilio RNA binding family member 3",NA,NA
"ENSBTAG00000007414",876.743383897605,0.125842857768424,0.0701353297636968,0,1,1,"PSMD3","proteasome 26S subunit, non-ATPase 3","GO:0022624","BP"
"ENSBTAG00000031383",13.143031116018,-0.333878957909987,0.4898315707654,0,1,1,"RPF2","ribosome production factor 2 homolog","GO:0008097","BP"
"ENSBTAG00000007415",1073.47980626596,-0.0601695022159878,0.0605102760670704,0,1,1,"ASAP1","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1","GO:0005096","BP"
"ENSBTAG00000024657",3306.13932511084,0.0221392315614445,0.0371190237404829,0,1,1,"GNG11","G protein subunit gamma 11","GO:0003924","MF"
"ENSBTAG00000031385",1337.8980661282,0.00478818589735147,0.0546167571437762,0,1,1,"RPS15A","ribosomal protein S15a","GO:0006412","BP"
"ENSBTAG00000042313",1.0178803523463,0.985976144517454,1.77561005320642,0,1,1,"NSFL1C","NSFL1 cofactor","GO:0000132","BP"
"ENSBTAG00000007417",741.637411885709,-0.00410385816824425,0.0699103456529234,0,1,1,"JUP","junction plakoglobin","GO:0001954","BP"
"ENSBTAG00000052827",46.2779853741608,0.471802621829438,0.288850864566485,0,1,1,"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1","GO:0001650","BP"
"ENSBTAG00000014146",1935.25743873176,0.0315441445456292,0.0463379357643755,0,1,1,"PIP5K1A","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha",NA,NA
"ENSBTAG00000031387",2185.8802154966,-0.0190016666159762,0.0437548343092297,0,1,1,"BAIAP2","BAR/IMD domain containing adaptor protein 2","GO:0001726","BP"
"ENSBTAG00000031388",101.769260653417,0.146274370636756,0.18051637570685,0,1,1,"PCED1A","PC-esterase domain containing 1A",NA,NA
"ENSBTAG00000052829",1.48376094892026,0.3398503690829,1.48007516362782,0,1,1,"FBXL19","F-box and leucine rich repeat protein 19",NA,NA
"ENSBTAG00000042319",2.15100657035367,-0.256735065757804,1.19396055500476,0,1,1,"PSAT1","phosphoserine aminotransferase 1",NA,NA
"ENSBTAG00000020922",4811.71687374273,-0.0428790378817676,0.036108696788232,0,1,1,"ETS1","ETS proto-oncogene 1, transcription factor",NA,NA
"ENSBTAG00000020923",0.457509036895918,-0.770472416095143,2.69321042726472,0,1,1,"DKC1","dyskerin pseudouridine synthase 1",NA,NA
"ENSBTAG00000020924",34.0019879166787,-0.112411949122903,0.308520387523891,0,1,1,"TSPAN31","tetraspanin 31",NA,NA
"ENSBTAG00000010413",87.1165749984768,-0.0492580727243056,0.192852968556062,0,1,1,"USP39","ubiquitin specific peptidase 39",NA,NA
"ENSBTAG00000020927",453.608403524184,-0.0520688616750999,0.0856827294469996,0,1,1,"THAP4","THAP domain containing 4","GO:0003677","BP"
"ENSBTAG00000020928",810.805031264706,-0.18463775897352,0.0786579430449836,0,1,1,"WIPI2","WD repeat domain, phosphoinositide interacting 2",NA,NA
"ENSBTAG00000010416",566.940351043262,-0.119178485815456,0.0783871026085443,0,1,1,"SRRD","SRR1 domain containing",NA,NA
"ENSBTAG00000049593",6.61242229137524,0.0885983000320371,0.678909543713301,0,1,1,"GALM","galactose mutarotase","GO:0005737","CC"
"ENSBTAG00000049594",16.271332589417,0.000580313718563187,0.435011083307552,0,1,1,"EEF1B2","eukaryotic translation elongation factor 1 beta 2","GO:0003746","CC"
"ENSBTAG00000010419",1245.00031795022,0.0344366027849925,0.0539345897254107,0,1,1,NA,NA,NA,NA
"ENSBTAG00000049596",44.7461151315395,0.0483023621149602,0.266685909424051,0,1,1,"HS1BP3","HCLS1 binding protein 3",NA,NA
"ENSBTAG00000049597",5.34641699437781,-0.0680940678771664,0.776331371951794,0,1,1,"TMEM68","transmembrane protein 68","GO:0016021","CC"
"ENSBTAG00000017690",291.323795187845,-0.151786003669295,0.105323170584977,0,1,1,"GNPTG","N-acetylglucosamine-1-phosphate transferase subunit gamma","GO:0005576","BP"
"ENSBTAG00000017691",559.595383574554,-0.036259596988308,0.0772333789642576,0,1,1,"KLF5","Kruppel like factor 5",NA,NA
"ENSBTAG00000045862",11.3484587421377,0.282667030512379,0.525116505941751,0,1,1,"SAFB2","scaffold attachment factor B2",NA,NA
"ENSBTAG00000052590",11.4747021230315,0.112454127867886,0.51429905222515,0,1,1,"COX6A1","cytochrome c oxidase subunit VIa polypeptide 1","GO:0016021","BP"
"ENSBTAG00000007181",490.02185142678,-0.0338333418709146,0.0863438383345946,0,1,1,"SNX25","sorting nexin 25",NA,NA
"ENSBTAG00000017694",92.7025395427621,0.16994714679044,0.186664858044018,0,1,1,"SLC35A3","solute carrier family 35 member A3","GO:0008643","BP"
"ENSBTAG00000045863",0.465880596573961,-0.798291538845481,2.67711579956961,0,1,1,"RBM17","RNA binding motif protein 17",NA,NA
"ENSBTAG00000052591",4.75968663725895,0.267847464505803,0.813163310333297,0,1,1,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","GO:0005096","MF"
"ENSBTAG00000017695",112.546596777387,0.20036012643958,0.16673479206432,0,1,1,"MRPS6","mitochondrial ribosomal protein S6","GO:0003735","BP"
"ENSBTAG00000045864",138.491958023628,-0.0830233493318124,0.15165002702049,0,1,1,"TPRG1L","tumor protein p63 regulated 1 like","GO:0008021","BP"
"ENSBTAG00000007184",610.242965522743,-0.0537091408851776,0.0754880214801156,0,1,1,"HOXA9","homeobox A9",NA,NA
"ENSBTAG00000017697",58.1661982929322,-0.201390119443661,0.236651152955849,0,1,1,"RAB5IF","RAB5 interacting factor",NA,NA
"ENSBTAG00000018112",4586.65793871731,-0.0649143871812698,0.0382643337240495,0,1,1,"NUDC","nuclear distribution C, dynein complex regulator","GO:0005634","BP"
"ENSBTAG00000017698",0.515676702703371,0.873158184636593,2.59455744554047,0,1,1,"PRKAR1A","protein kinase cAMP-dependent type I regulatory subunit alpha","GO:0001707","BP"
"ENSBTAG00000045867",858.190176930687,0.156736748051648,0.0660452361464397,0,1,1,"DCTN2","dynactin subunit 2","GO:0003774","CC"
"ENSBTAG00000007186",613.929709662726,-0.15068971123712,0.083450195240409,0,1,1,"CORO1B","coronin 1B",NA,NA
"ENSBTAG00000018114",585.30872604875,0.0609217332134539,0.074937357732931,0,1,1,"TOLLIP","toll interacting protein","GO:0006914","BP"
"ENSBTAG00000007187",2450.78067457678,-0.128231231231198,0.0450696475189596,0,1,1,"BRPF3","bromodomain and PHD finger containing 3",NA,NA
"ENSBTAG00000018115",10437.1732938256,0.0751513363306155,0.0292083492571312,0,1,1,"PAX2","paired box 2",NA,NA
"ENSBTAG00000053011",8.04658862446455,0.0511265331588126,0.628201080205156,0,1,1,"PTMS","parathymosin","GO:0002376","BP"
"ENSBTAG00000013960",6357.56957809822,-0.0016616936955086,0.0330995394790239,0,1,1,"ENO1","enolase 1","GO:0000287","BP"
"ENSBTAG00000018116",798.364890710905,-0.0331317247964604,0.0665895005638039,0,1,1,"PFDN5","prefoldin subunit 5","GO:0005634","BP"
"ENSBTAG00000007189",1277.85476495038,0.0854595921743477,0.0541055583850798,0,1,1,"ITGA6","integrin subunit alpha 6",NA,NA
"ENSBTAG00000053012",0.758653776479295,0.569110038533412,2.11121363115555,0,1,1,"LOC515042","SCAN domain containing 1-like",NA,NA
"ENSBTAG00000013961",1373.69266839036,0.0886097332801032,0.0531585130970937,0,1,1,"SBF2","SET binding factor 2",NA,NA
"ENSBTAG00000053013",2.47561090868905,0.64502671175008,1.10945597699595,0,1,1,"LOC100141266","tubulin alpha-1C chain-like",NA,NA
"ENSBTAG00000018119",22.2013447880945,-0.220008661534491,0.380815851851262,0,1,1,"STK3","serine/threonine kinase 3",NA,NA
"ENSBTAG00000003450",2113.2256296894,-0.0519557461524907,0.0436850182342585,0,1,1,"OXA1L","OXA1L mitochondrial inner membrane protein","GO:0031966","BP"
"ENSBTAG00000010180",2566.78564697779,-0.0771522254442132,0.042130472234953,0,1,1,"SLA2","Src like adaptor 2",NA,NA
"ENSBTAG00000020693",6485.14344552286,0.0389767262709274,0.0305136912481203,0,1,1,"FKBP4","FKBP prolyl isomerase 4","GO:0000413","BP"
"ENSBTAG00000010181",3471.15039795322,-0.0369719651463642,0.0369676243568763,0,1,1,"RAP1A","RAP1A, member of RAS oncogene family","GO:0003924","BP"
"ENSBTAG00000003454",275.531757461348,-0.0645211212926199,0.108623429975725,0,1,1,"ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit","GO:0000014","BP"
"ENSBTAG00000003455",351.216355145287,-0.0798256988030814,0.0970132612706633,0,1,1,"TIMM23","translocase of inner mitochondrial membrane 23 homolog (yeast)","GO:0015450","MF"
"ENSBTAG00000020696",201.89178197567,-0.295160586238808,0.127399297603655,0,1,1,"ILRUN","inflammation and lipid regulator with UBA-like and NBR1-like domains",NA,NA
"ENSBTAG00000021111",1.2056635347372,-0.710313807066837,1.65086319496101,0,1,1,"SYDE1","synapse defective Rho GTPase homolog 1",NA,NA
"ENSBTAG00000003456",365.63065013085,0.0291282477557354,0.0940117206252084,0,1,1,"SZRD1","SUZ RNA binding domain containing 1",NA,NA
"ENSBTAG00000031625",3.37430514888387,-0.891428515380485,0.998645083992299,0,1,1,"PINK1","PTEN induced kinase 1",NA,NA
"ENSBTAG00000003457",859.64244777129,0.0450598393931318,0.0677249976554019,0,1,1,"ATP9A","ATPase phospholipid transporting 9A (putative)",NA,NA
"ENSBTAG00000010185",747.375680748833,-0.0484718801904782,0.0688721257848511,0,1,1,"GPATCH4","G-patch domain containing 4","GO:0003676","MF"
"ENSBTAG00000020698",407.701474994511,-0.0018234556138993,0.08954643734496,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003458",2404.82487047727,-0.0285516028517093,0.0420174337200536,0,1,1,"ZC3H10","zinc finger CCCH-type containing 10",NA,NA
"ENSBTAG00000021115",487.743394966982,0.0051448819495294,0.0812314041867216,0,1,1,"ADIPOR2","adiponectin receptor 2",NA,NA
"ENSBTAG00000021116",826.297298743587,0.0679407598586445,0.0653484743862652,0,1,1,"CDON","cell adhesion associated, oncogene regulated",NA,NA
"ENSBTAG00000021118",10.0882992169844,-0.656282479428916,0.561782734556337,0,1,1,"LSM2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",NA,NA
"ENSBTAG00000049833",8125.13161925645,0.0427126097789962,0.0342966167137182,0,1,1,"RAD9A","RAD9 checkpoint clamp component A",NA,NA
"ENSBTAG00000049834",0.498017869803905,0.949776835570808,2.48118811837158,0,1,1,"RYBP","RING1 and YY1 binding protein",NA,NA
"ENSBTAG00000049835",275.683432336446,-0.203007879283572,0.108357181468623,0,1,1,"SMG5","SMG5 nonsense mediated mRNA decay factor",NA,NA
"ENSBTAG00000039324",0.295389842705301,0.0252426612631071,3.12847310535075,0,1,1,"EMX2","empty spiracles homeobox 2","GO:0000122","BP"
"ENSBTAG00000046052",7.38293317196003,0.22891053573346,0.658689248574322,0,1,1,"BICC1","BicC family RNA binding protein 1",NA,NA
"ENSBTAG00000049837",4.44849243155036,-0.400431710958556,0.861152991802006,0,1,1,"SEC61G","SEC61 translocon subunit gamma","GO:0008320","BP"
"ENSBTAG00000049838",140.668551417399,0.207843637468008,0.153065264315281,0,1,1,"SLC4A7","solute carrier family 4 member 7",NA,NA
"ENSBTAG00000039326",18.723161933815,0.158580327784454,0.413960524673833,0,1,1,"ETFB","electron transfer flavoprotein subunit beta","GO:0000166","BP"
"ENSBTAG00000039328",8.89553804722647,0.140808276811986,0.612319225768017,0,1,1,"RNF181","ring finger protein 181","GO:0046872","BP"
"ENSBTAG00000039329",10.9741391330679,-0.141804247569158,0.544574863522433,0,1,1,"CERS5","ceramide synthase 5",NA,NA
"ENSBTAG00000017932",939.347410951269,0.278564352915877,0.152075581322252,0,1,1,"TMEM160","transmembrane protein 160","GO:0016021","CC"
"ENSBTAG00000052831",3.08598215954967,-0.980989769384727,1.06163450582865,0,1,1,"MLLT10","MLLT10 histone lysine methyltransferase DOT1L cofactor",NA,NA
"ENSBTAG00000007422",1283.31560650546,-0.00751801237056169,0.053277286234706,0,1,1,"POGLUT2","protein O-glucosyltransferase 2",NA,NA
"ENSBTAG00000014150",653.306304425717,0.0346609763842355,0.0714674172123778,0,1,1,"SETD7","SET domain containing 7, histone lysine methyltransferase",NA,NA
"ENSBTAG00000024663",5923.42857067536,-0.0736329114355167,0.0390796123961054,0,1,1,"BAP1","BRCA1 associated protein 1","GO:0001558","BP"
"ENSBTAG00000007423",1.27694714198263,-0.0194748040334404,1.56130433433458,0,1,1,"SAP30","Sin3A associated protein 30",NA,NA
"ENSBTAG00000014151",31.7841189905233,0.38426856391311,0.345368749851174,0,1,1,"TM9SF1","transmembrane 9 superfamily member 1","GO:0000421","BP"
"ENSBTAG00000007424",741.72950273594,-0.102678972349809,0.0709340238543927,0,1,1,"PPP1R10","protein phosphatase 1 regulatory subunit 10",NA,NA
"ENSBTAG00000014153",785.681111145111,0.00708920334231601,0.0655442126130172,0,1,1,"NFYC","nuclear transcription factor Y subunit gamma","GO:0001228","BP"
"ENSBTAG00000042322",6.82786277596826,0.100496596187824,0.709740254217941,0,1,1,"PIAS4","protein inhibitor of activated STAT 4",NA,NA
"ENSBTAG00000017939",1064.648214142,-0.129702477243096,0.0627406901647093,0,1,1,"MYL12A","myosin, light chain 12A, regulatory, non-sarcomeric","GO:0005509","BP"
"ENSBTAG00000031395",56.0942203558525,0.0481925499163992,0.23432982127761,0,1,1,"EMC8","ER membrane protein complex subunit 8","GO:0005737","CC"
"ENSBTAG00000052836",0.35581705969026,0.0252435362098458,2.94204664593104,0,1,1,"RTF2","replication termination factor 2","GO:0003674","BP"
"ENSBTAG00000007427",3547.0073148826,-0.0808749409886662,0.0397181821230055,0,1,1,"CAV2","caveolin 2","GO:0000139","BP"
"ENSBTAG00000031396",10.7873431311117,-0.185718019111011,0.541040325790654,0,1,1,"MKI67","marker of proliferation Ki-67",NA,NA
"ENSBTAG00000007428",13.0646951517532,-0.406613058490547,0.48674020176459,0,1,1,"SH3PXD2A","SH3 and PX domains 2A",NA,NA
"ENSBTAG00000052837",4.11219494024682,-0.33111776307802,0.879140647986736,0,1,1,"R3HDM1","R3H domain containing 1",NA,NA
"ENSBTAG00000014156",195.547500808565,0.161249475563842,0.130332866378326,0,1,1,"SORBS3","sorbin and SH3 domain containing 3",NA,NA
